customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0900,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.07,1938.51,No
C0901,Male,0,No,Yes,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,80.78,4874.94,No
C0902,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,18.01,856.44,No
C0903,Female,0,No,Yes,57,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,19.83,1062.21,No
C0904,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,56.96,3254.68,No
C0905,Male,0,Yes,No,33,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,87.13,2828.91,No
C0906,Female,0,No,Yes,30,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.5,2645.58,No
C0907,Female,1,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,61.01,3101.98,No
C0908,Male,0,Yes,Yes,0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,87.11,9.19,Yes
C0909,Male,0,Yes,No,54,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.11,3779.72,No
C0910,Female,1,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),115.69,2477.75,Yes
C0911,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.25,1382.7,No
C0912,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,78.07,5.9,No
C0913,Male,0,Yes,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.12,4250.46,No
C0914,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,37.45,2293.46,No
C0915,Female,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,93.0,4850.2,No
C0916,Female,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,45.55,1850.83,No
C0917,Female,0,No,No,20,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.17,1035.08,No
C0918,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.48,1176.02,Yes
C0919,Female,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,42.42,1584.34,No
C0920,Female,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.07,477.75,No
C0921,Male,0,Yes,No,61,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.33,3924.13,No
C0922,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,92.42,4193.71,No
C0923,Male,0,No,No,16,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.51,1588.4,Yes
C0924,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),33.86,473.32,No
C0925,Male,1,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.28,1029.92,Yes
C0926,Male,1,No,No,16,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),107.62,1675.73,Yes
C0927,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),28.88,1022.71,No
C0928,Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),65.29,2914.9,No
C0929,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),93.04,492.67,No
C0930,Male,1,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),79.15,2773.18,Yes
C0931,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),28.06,270.21,No
C0932,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.66,4120.54,No
C0933,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.72,4120.9,No
C0934,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,117.58,1592.28,Yes
C0935,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,35.86,1994.65,No
C0936,Male,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),116.24,3034.01,No
C0937,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),55.61,664.18,No
C0938,Male,0,Yes,No,30,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),38.03,1163.6,No
C0939,Female,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),59.41,1933.52,Yes
C0940,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),79.4,4622.17,No
C0941,Female,1,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.35,180.12,Yes
C0942,Male,0,No,No,68,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),47.14,3221.34,No
C0943,Female,0,No,Yes,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,103.45,5960.38,Yes
C0944,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,117.9,5614.95,No
C0945,Male,1,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),49.82,1040.38,Yes
C0946,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),32.89,1110.44,No
C0947,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,97.32,2426.21,Yes
C0948,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,78.05,3494.24,No
C0949,Female,1,Yes,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),28.04,66.24,No
C0950,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),112.68,2131.83,No
C0951,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,25.8,121.29,Yes
C0952,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),80.54,5561.75,No
C0953,Male,1,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.39,3437.6,No
C0954,Female,0,Yes,No,63,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,73.66,4634.03,No
C0955,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,39.32,715.79,No
C0956,Male,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),86.81,116.05,No
C0957,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,113.97,1809.4,Yes
C0958,Male,0,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,63.84,746.82,No
C0959,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,70.3,841.99,No
C0960,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,41.98,176.64,No
C0961,Male,0,Yes,Yes,43,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,107.19,4615.87,No
C0962,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,115.12,1693.01,No
C0963,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),96.63,1690.37,No
C0964,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,72.28,4439.64,No
C0965,Male,1,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,113.68,3841.63,No
C0966,Male,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),33.39,1151.19,No
C0967,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),65.85,1134.35,Yes
C0968,Female,0,No,No,19,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),71.76,1344.43,No
C0969,Female,1,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),67.19,2250.99,Yes
C0970,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.24,3022.11,Yes
C0971,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.04,4013.4,Yes
C0972,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),30.67,1346.36,No
C0973,Male,1,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,52.65,1137.11,Yes
C0974,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,51.91,3130.93,No
C0975,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,74.56,1350.25,No
C0976,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,47.15,3377.71,No
C0977,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.73,1424.68,No
C0978,Female,0,No,Yes,64,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),83.37,5342.28,No
C0979,Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.1,3194.42,No
C0980,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),111.16,3913.57,No
C0981,Female,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,115.26,1362.01,No
C0982,Female,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.11,6618.13,No
C0983,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,31.97,1785.75,No
C0984,Male,0,No,No,13,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),103.31,1397.8,Yes
C0985,Female,0,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.0,2103.55,No
C0986,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.99,6112.26,Yes
C0987,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.13,2834.99,Yes
C0988,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),100.86,5911.54,No
C0989,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.55,960.47,No
C0990,Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,24.18,1535.14,No
C0991,Female,0,No,Yes,3,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,73.68,299.17,No
C0992,Female,0,Yes,No,44,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),35.13,1497.39,No
C0993,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.55,3077.92,Yes
C0994,Female,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.7,4630.95,No
C0995,Female,0,No,Yes,30,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.36,2156.52,No
C0996,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,108.73,199.3,No
C0997,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),80.46,572.94,No
C0998,Female,0,No,No,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,48.27,1098.7,No
C0999,Female,0,No,Yes,14,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,47.61,669.84,Yes
C1000,Male,1,No,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),68.16,2805.45,No
